Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
631,2002.0,Round of 16,Oita Stadium Big Eye,Oita ,Sweden,1.0,2.0,Senegal,39747.0,SWE,SEN,16.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
632,2002.0,Round of 16,Kobe Wing Stadium,Kobe ,Brazil,2.0,0.0,Belgium,40440.0,BRA,BEL,17.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
633,2002.0,Round of 16,Jeonju World Cup Stadium,Jeonju ,Mexico,0.0,2.0,USA,36380.0,MEX,USA,17.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
634,2002.0,Round of 16,Miyagi Stadium,Rifu ,Japan,0.0,1.0,Turkey,45666.0,JPN,TUR,18.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
635,2002.0,Round of 16,Daejeon World Cup Stadium,Daejeon ,Korea Republic,2.0,1.0,Italy,38588.0,KOR,ITA,18.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
636,2002.0,Quarter-finals,Shizuoka Stadium Ecopa,Shizuoka ,England,1.0,2.0,Brazil,47436.0,ENG,BRA,21.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
637,2002.0,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1.0,0.0,USA,37337.0,GER,USA,21.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
638,2002.0,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,44233.0,SEN,TUR,22.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
639,2002.0,Quarter-finals,Gwangju World Cup Stadium,Gwangju ,Spain,0.0,0.0,Korea Republic,42114.0,ESP,KOR,22.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
640,2002.0,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1.0,0.0,Korea Republic,65256.0,GER,KOR,25.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
641,2002.0,Semi-finals,Saitama Stadium 2002,Saitama ,Brazil,1.0,0.0,Turkey,61058.0,BRA,TUR,26.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
642,2002.0,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey,63483.0,KOR,TUR,29.0,6.0,2002.0,20:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
643,2002.0,Final,International Stadium Yokohama,Yokohama ,Germany,0.0,2.0,Brazil,69029.0,GER,BRA,30.0,6.0,2002.0,20:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
644,2006.0,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,,2.0,Costa Rica,66000.0,GER,CRC,9.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
645,2006.0,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Poland,0.0,2.0,Ecuador,52000.0,POL,ECU,9.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
646,2006.0,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay,48000.0,ENG,PAR,10.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
647,2006.0,Group B,"FIFA World Cup Stadium, Dortmund",Dortmund ,"rn"">Trinidad and Tobago",0.0,0.0,Sweden,62959.0,TRI,SWE,10.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
648,2006.0,Group C,"FIFA World Cup Stadium, Hamburg",Hamburg ,Argentina,2.0,1.0,C�te d'Ivoire,49480.0,ARG,CIV,10.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
649,2006.0,Group C,Zentralstadion,Leipzig ,"rn"">Serbia and Montenegro",0.0,1.0,Netherlands,43000.0,SCG,NED,11.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
650,2006.0,Group D,Franken-Stadion,Nuremberg ,Mexico,3.0,1.0,Iran,41000.0,MEX,IRN,11.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
651,2006.0,Group D,"FIFA World Cup Stadium, Cologne",Cologne ,Angola,0.0,1.0,Portugal,45000.0,ANG,POR,11.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
652,2006.0,Group F,Fritz-Walter-Stadion,Kaiserslautern ,Australia,3.0,1.0,Japan,46000.0,AUS,JPN,12.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
653,2006.0,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,USA,0.0,3.0,Czech Republic,52000.0,USA,CZE,12.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
654,2006.0,Group E,"FIFA World Cup Stadium, Hanover",Hanover ,Italy,2.0,0.0,Ghana,43000.0,ITA,GHA,12.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
655,2006.0,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2.0,1.0,Togo,48000.0,KOR,TOG,13.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
656,2006.0,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0.0,0.0,Switzerland,52000.0,FRA,SUI,13.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
657,2006.0,Group F,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia,72000.0,BRA,CRO,13.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
658,2006.0,Group H,Zentralstadion,Leipzig ,Spain,,0.0,Ukraine,43000.0,ESP,UKR,14.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
659,2006.0,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2.0,2.0,Saudi Arabia,66000.0,TUN,KSA,14.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
660,2006.0,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland,65000.0,GER,POL,14.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
661,2006.0,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica,50000.0,ECU,CRC,15.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
662,2006.0,Group B,Franken-Stadion,Nuremberg ,England,2.0,0.0,"rn"">Trinidad and Tobago",41000.0,ENG,TRI,15.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
663,2006.0,Group B,Olympiastadion,Berlin ,Sweden,1.0,0.0,Paraguay,72000.0,SWE,PAR,15.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
664,2006.0,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,,0.0,"rn"">Serbia and Montenegro",52000.0,ARG,SCG,16.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
665,2006.0,Group C,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2.0,1.0,C�te d'Ivoire,52000.0,NED,CIV,16.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
666,2006.0,Group D,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0.0,0.0,Angola,43000.0,MEX,ANG,16.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
667,2006.0,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,IR Iran,48000.0,POR,IRN,17.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
668,2006.0,Group E,"FIFA World Cup Stadium, Cologne",Cologne ,Czech Republic,0.0,2.0,Ghana,45000.0,CZE,GHA,17.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
669,2006.0,Group E,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,1.0,USA,46000.0,ITA,USA,17.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
670,2006.0,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia,41000.0,JPN,CRO,18.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
671,2006.0,Group F,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2.0,0.0,Australia,66000.0,BRA,AUS,18.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
672,2006.0,Group G,Zentralstadion,Leipzig ,France,1.0,1.0,Korea Republic,43000.0,FRA,KOR,18.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
673,2006.0,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0.0,2.0,Switzerland,65000.0,TOG,SUI,19.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
674,2006.0,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0.0,4.0,Ukraine,50000.0,KSA,UKR,19.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
675,2006.0,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia,52000.0,ESP,TUN,19.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
676,2006.0,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany,72000.0,ECU,GER,20.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
677,2006.0,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland,43000.0,CRC,POL,20.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
678,2006.0,Group B,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2.0,2.0,England,45000.0,SWE,ENG,20.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
679,2006.0,Group B,Fritz-Walter-Stadion,Kaiserslautern ,Paraguay,2.0,0.0,"rn"">Trinidad and Tobago",46000.0,PAR,TRI,20.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
680,2006.0,Group D,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola,38000.0,IRN,ANG,21.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
681,2006.0,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico,52000.0,POR,MEX,21.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
682,2006.0,Group C,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Netherlands,0.0,0.0,Argentina,48000.0,NED,ARG,21.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
683,2006.0,Group C,"FIFA World Cup Stadium, Munich",Munich ,C�te d'Ivoire,3.0,2.0,"rn"">Serbia and Montenegro",66000.0,CIV,SCG,21.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
684,2006.0,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czech Republic,0.0,2.0,Italy,50000.0,CZE,ITA,22.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
685,2006.0,Group E,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,USA,41000.0,GHA,USA,22.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
686,2006.0,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil,65000.0,JPN,BRA,22.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
687,2006.0,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia,52000.0,CRO,AUS,22.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
688,2006.0,Group H,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia,72000.0,UKR,TUN,23.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
689,2006.0,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain,46000.0,KSA,ESP,23.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
690,2006.0,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0.0,2.0,France,45000.0,TOG,FRA,23.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
691,2006.0,Group G,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2.0,0.0,Korea Republic,43000.0,SUI,KOR,23.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
692,2006.0,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden,66000.0,GER,SWE,24.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
693,2006.0,Round of 16,Zentralstadion,Leipzig ,Argentina,2.0,1.0,Mexico,43000.0,ARG,MEX,24.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
694,2006.0,Round of 16,Gottlieb-Daimler-Stadion,Stuttgart ,England,1.0,0.0,Ecuador,52000.0,ENG,ECU,25.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
695,2006.0,Round of 16,Franken-Stadion,Nuremberg ,Portugal,1.0,0.0,Netherlands,41000.0,POR,NED,25.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
696,2006.0,Round of 16,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,0.0,Australia,46000.0,ITA,AUS,26.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
697,2006.0,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne ,Switzerland,0.0,0.0,Ukraine,45000.0,SUI,UKR,26.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
698,2006.0,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund ,Brazil,3.0,0.0,Ghana,65000.0,BRA,GHA,27.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
699,2006.0,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover ,Spain,1.0,3.0,France,43000.0,ESP,FRA,27.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
700,2006.0,Quarter-finals,Olympiastadion,Berlin ,Germany,1.0,1.0,Argentina,72000.0,GER,ARG,30.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
701,2006.0,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg ,Italy,3.0,0.0,Ukraine,50000.0,ITA,UKR,30.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
702,2006.0,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,England,0.0,0.0,Portugal,52000.0,ENG,POR,1.0,7.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
703,2006.0,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Brazil,0.0,1.0,France,48000.0,BRA,FRA,1.0,7.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
704,2006.0,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,0.0,2.0,Italy,65000.0,GER,ITA,4.0,7.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
705,2006.0,Semi-finals,"FIFA World Cup Stadium, Munich",Munich ,Portugal,0.0,1.0,France,66000.0,POR,FRA,5.0,7.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
706,2006.0,Third place,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3.0,1.0,Portugal,52000.0,GER,POR,8.0,7.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
707,2006.0,Final,Olympiastadion,Berlin ,Italy,1.0,1.0,France,69000.0,ITA,FRA,9.0,7.0,2006.0,20:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
708,2010.0,Group A,Soccer City Stadium,Johannesburg ,South Africa,1.0,1.0,Mexico,84490.0,RSA,MEX,11.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
709,2010.0,Group A,Cape Town Stadium,Cape Town ,Uruguay,0.0,0.0,France,64100.0,URU,FRA,11.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
710,2010.0,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Korea Republic,2.0,0.0,Greece,31513.0,KOR,GRE,12.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
711,2010.0,Group B,Ellis Park Stadium,Johannesburg ,Argentina,1.0,0.0,Nigeria,55686.0,ARG,NGA,12.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
712,2010.0,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1.0,1.0,USA,38646.0,ENG,USA,12.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
713,2010.0,Group C,Peter Mokaba Stadium,Polokwane ,Algeria,0.0,1.0,Slovenia,30325.0,ALG,SVN,13.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
714,2010.0,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0.0,1.0,Ghana,38833.0,SRB,GHA,13.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
715,2010.0,Group D,Durban Stadium,Durban ,Germany,,0.0,Australia,62660.0,GER,AUS,13.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
716,2010.0,Group E,Soccer City Stadium,Johannesburg ,Netherlands,2.0,0.0,Denmark,83465.0,NED,DEN,14.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
717,2010.0,Group E,Free State Stadium,Mangaung/Bloemfontein ,Japan,1.0,0.0,Cameroon,30620.0,JPN,CMR,14.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
718,2010.0,Group F,Cape Town Stadium,Cape Town ,Italy,1.0,1.0,Paraguay,62869.0,ITA,PAR,14.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
719,2010.0,Group F,Royal Bafokeng Sports Palace,Phokeng ,New Zealand,1.0,1.0,Slovakia,23871.0,NZL,SVK,15.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
720,2010.0,Group G,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,C�te d'Ivoire,0.0,0.0,Portugal,37034.0,CIV,POR,15.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
721,2010.0,Group G,Ellis Park Stadium,Johannesburg ,Brazil,2.0,1.0,Korea DPR,54331.0,BRA,PRK,15.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
722,2010.0,Group H,Mbombela Stadium,Nelspruit ,Honduras,0.0,1.0,Chile,32664.0,HON,CHI,16.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
723,2010.0,Group H,Durban Stadium,Durban ,Spain,0.0,1.0,Switzerland,62453.0,ESP,SUI,16.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
724,2010.0,Group A,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,0.0,3.0,Uruguay,42658.0,RSA,URU,16.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
725,2010.0,Group B,Soccer City Stadium,Johannesburg ,Argentina,,1.0,Korea Republic,82174.0,ARG,KOR,17.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
726,2010.0,Group B,Free State Stadium,Mangaung/Bloemfontein ,Greece,2.0,1.0,Nigeria,31593.0,GRE,NGA,17.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
727,2010.0,Group A,Peter Mokaba Stadium,Polokwane ,France,0.0,2.0,Mexico,35370.0,FRA,MEX,17.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
728,2010.0,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0.0,1.0,Serbia,38294.0,GER,SRB,18.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
729,2010.0,Group C,Ellis Park Stadium,Johannesburg ,Slovenia,2.0,2.0,USA,45573.0,SVN,USA,18.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
730,2010.0,Group C,Cape Town Stadium,Cape Town ,England,0.0,0.0,Algeria,64100.0,ENG,ALG,18.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
731,2010.0,Group E,Durban Stadium,Durban ,Netherlands,1.0,0.0,Japan,62010.0,NED,JPN,19.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
732,2010.0,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1.0,1.0,Australia,34812.0,GHA,AUS,19.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
733,2010.0,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1.0,2.0,Denmark,38074.0,CMR,DEN,19.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
734,2010.0,Group F,Free State Stadium,Mangaung/Bloemfontein ,Slovakia,0.0,2.0,Paraguay,26643.0,SVK,PAR,20.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
735,2010.0,Group F,Mbombela Stadium,Nelspruit ,Italy,1.0,1.0,New Zealand,38229.0,ITA,NZL,20.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
736,2010.0,Group G,Soccer City Stadium,Johannesburg ,Brazil,3.0,1.0,C�te d'Ivoire,84455.0,BRA,CIV,20.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
