,Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
41,41,1938.0,First round,Cavee Verte,Le Havre ,Czechoslovakia,3.0,0.0,Netherlands,11000.0,TCH,NED,5.0,6.0,1938.0,18:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
528,528,1998.0,Group H,Stade Felix Bollaert,Lens ,Jamaica,1.0,3.0,Croatia,38100.0,JAM,CRO,14.0,6.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
108,108,1958.0,Group 1,Orjans Vall,Halmstad ,Northern Ireland,1.0,0.0,Czechoslovakia,10647.0,NIR,TCH,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
778,778,2014.0,Group D,Arena Amazonia,Manaus ,England,1.0,2.0,Italy,39800.0,ENG,ITA,14.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
56,56,1950.0,Group 3,Pacaembu,Sao Paulo ,Sweden,3.0,2.0,Italy,36502.0,SWE,ITA,25.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
291,291,1978.0,Group 3,Jose Amalfitani,Buenos Aires ,Spain,1.0,0.0,Sweden,42132.0,ESP,SWE,11.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
316,316,1982.0,Group 5,Luis Casanova,Valencia ,Spain,1.0,1.0,Honduras,49562.0,ESP,HON,16.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
839,839,2014.0,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1.0,1.0,Greece,41242.0,CRC,GRE,29.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
24,24,1934.0,Preliminary round,Nazionale PNF,Rome ,Italy,,1.0,USA,25000.0,ITA,USA,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
749,749,2010.0,Group F,Peter Mokaba Stadium,Polokwane ,Paraguay,0.0,0.0,New Zealand,34850.0,PAR,NZL,24.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
394,394,1986.0,Group E,Neza,Nezahualcoyotl ,Scotland,0.0,0.0,Uruguay,20000.0,SCO,URU,13.0,6.0,1986.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
490,490,1994.0,Group C,Cotton Bowl,Dallas ,Germany,3.0,2.0,Korea Republic,63998.0,GER,KOR,27.0,6.0,1994.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
51,51,1938.0,Match for third place,Stade du Parc Lescure,Bordeaux ,Brazil,,2.0,Sweden,12000.0,BRA,SWE,19.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
658,658,2006.0,Group H,Zentralstadion,Leipzig ,Spain,,0.0,Ukraine,43000.0,ESP,UKR,14.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
781,781,2014.0,Group E,Estadio Beira-Rio,Porto Alegre ,France,3.0,0.0,Honduras,43012.0,FRA,HON,15.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
549,549,1998.0,Group B,La Beaujoire,Nantes ,Chile,1.0,1.0,Cameroon,35500.0,CHI,CMR,23.0,6.0,1998.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
264,264,1974.0,Group B,Waldstadion,Frankfurt/Main ,Poland,0.0,1.0,Germany FR,62000.0,POL,FRG,3.0,7.0,1974.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
770,770,2010.0,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,3.0,Germany,36254.0,URU,GER,10.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
590,590,2002.0,Group G,Niigata Stadium Big Swan,Niigata ,Croatia,0.0,1.0,Mexico,32239.0,CRO,MEX,3.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
670,670,2006.0,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia,41000.0,JPN,CRO,18.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
482,482,1994.0,Group B,Pontiac Silverdome,Detroit ,Sweden,3.0,1.0,Russia,71528.0,SWE,RUS,24.0,6.0,1994.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
18,18,1934.0,Preliminary round,Stadio Benito Mussolini,Turin ,Austria,3.0,2.0,France,16000.0,AUT,FRA,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
617,617,2002.0,Group F,Osaka Nagai Stadium,Osaka ,Nigeria,0.0,0.0,England,44864.0,NGA,ENG,12.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
832,832,2014.0,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2.0,1.0,Mexico,58817.0,NED,MEX,29.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
83,83,1954.0,Group 3,St. Jakob,Basel ,Uruguay,,0.0,Scotland,34000.0,URU,SCO,19.0,6.0,1954.0,16:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
61,61,1950.0,Group 3,Durival de Brito,Curitiba ,Sweden,2.0,2.0,Paraguay,7903.0,SWE,PAR,29.0,6.0,1950.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
272,272,1978.0,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Tunisia,3.0,1.0,Mexico,17396.0,TUN,MEX,2.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
285,285,1978.0,Group 4,San Martin,Mendoza ,Netherlands,0.0,0.0,Peru,28125.0,NED,PER,7.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
327,327,1982.0,Group 4,San Mames,Bilbao ,England,2.0,0.0,Czechoslovakia,41123.0,ENG,TCH,20.0,6.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
426,426,1990.0,Group D,Renato Dall Ara,Bologna ,Yugoslavia,1.0,0.0,Colombia,32257.0,YUG,COL,14.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
499,499,1994.0,Group D,Cotton Bowl,Dallas ,Argentina,0.0,2.0,Bulgaria,63998.0,ARG,BUL,30.0,6.0,1994.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
182,182,1966.0,Group 4,Roker Park Ground,Sunderland ,Soviet Union,1.0,0.0,Italy,27793.0,URS,ITA,16.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
483,483,1994.0,Group B,Stanford Stadium,San Francisco ,Brazil,3.0,0.0,Cameroon,83401.0,BRA,CMR,24.0,6.0,1994.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
533,533,1998.0,Group A,La Beaujoire,Nantes ,Brazil,3.0,0.0,Morocco,35500.0,BRA,MAR,16.0,6.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
223,223,1970.0,Group 1,Estadio Azteca,Mexico City ,Mexico,1.0,0.0,Belgium,108192.0,MEX,BEL,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
473,473,1994.0,Group B,Stanford Stadium,San Francisco ,Brazil,2.0,0.0,Russia,81061.0,BRA,RUS,20.0,6.0,1994.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
604,604,2002.0,Group C,Jeju World Cup Stadium,Jeju ,Brazil,,0.0,China PR,36750.0,BRA,CHN,8.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
359,359,1982.0,Final,Santiago Bernabeu,Madrid ,Italy,3.0,1.0,Germany FR,90000.0,ITA,FRG,11.0,7.0,1982.0,20:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
487,487,1994.0,Group D,Soldier Field,Chicago ,Bulgaria,,0.0,Greece,63160.0,BUL,GRE,26.0,6.0,1994.0,12:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
495,495,1994.0,Group B,Stanford Stadium,San Francisco ,Russia,,1.0,Cameroon,74914.0,RUS,CMR,28.0,6.0,1994.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
527,527,1998.0,Group F,Stade Geoffroy Guichard,Saint-Etienne ,Yugoslavia,1.0,0.0,Iran,30600.0,YUG,IRN,14.0,6.0,1998.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
176,176,1966.0,Group 1,White City,London ,Uruguay,2.0,1.0,France,45662.0,URU,FRA,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
578,578,1998.0,Match for third place,Parc des Princes,Paris ,Netherlands,1.0,2.0,Croatia,45500.0,NED,CRO,11.0,7.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
698,698,2006.0,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund ,Brazil,3.0,0.0,Ghana,65000.0,BRA,GHA,27.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
163,163,1962.0,Quarter-finals,Nacional,Santiago De Chile ,Yugoslavia,1.0,0.0,Germany FR,63324.0,YUG,FRG,10.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
248,248,1974.0,Group 2,Waldstadion,Frankfurt/Main ,Scotland,1.0,1.0,Yugoslavia,56000.0,SCO,YUG,22.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
657,657,2006.0,Group F,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia,72000.0,BRA,CRO,13.0,6.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
752,752,2010.0,Group G,Durban Stadium,Durban ,Portugal,0.0,0.0,Brazil,62712.0,POR,BRA,25.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
74,74,1950.0,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Uruguay,2.0,1.0,Brazil,173850.0,URU,BRA,16.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
113,113,1958.0,Group 4,Ryavallen,Boras ,Soviet Union,2.0,0.0,Austria,21239.0,URS,AUT,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
486,486,1994.0,Group D,Foxboro Stadium,Boston ,Argentina,2.0,1.0,Nigeria,54453.0,ARG,NGA,25.0,6.0,1994.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
453,453,1990.0,Round of 16,Stadio Olimpico,Rome ,Italy,2.0,0.0,Uruguay,73303.0,ITA,URU,25.0,6.0,1990.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
104,104,1958.0,Group 3,Jarnvallen,Sandviken ,Hungary,1.0,1.0,Wales,15343.0,HUN,WAL,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
114,114,1958.0,Group 1,Olympia Stadium,Helsingborg ,Germany FR,2.0,2.0,Czechoslovakia,25000.0,FRG,TCH,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
572,572,1998.0,Quarter-finals,Stade de France,Saint-Denis ,Italy,0.0,0.0,France,77000.0,ITA,FRA,3.0,7.0,1998.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
92,92,1954.0,Group 4,St. Jakob,Basel ,Switzerland,,1.0,Italy,30000.0,SUI,ITA,23.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
620,620,2002.0,Group C,Suwon World Cup Stadium,Suwon ,Costa Rica,2.0,5.0,Brazil,38524.0,CRC,BRA,13.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
89,89,1954.0,Group 4,Wankdorf Stadium,Berne ,England,2.0,0.0,Switzerland,43500.0,ENG,SUI,20.0,6.0,1954.0,17:10:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
336,336,1982.0,Group 3,Jose Rico Perez,Alicante ,Argentina,2.0,0.0,El Salvador,32500.0,ARG,SLV,23.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
548,548,1998.0,Group B,Stade de France,Saint-Denis ,Italy,2.0,1.0,Austria,80000.0,ITA,AUT,23.0,6.0,1998.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
810,810,2014.0,Group C,Arena Pantanal,Cuiaba ,Japan,1.0,4.0,Colombia,40340.0,JPN,COL,24.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
793,793,2014.0,Group D,Arena de Sao Paulo,Sao Paulo ,Uruguay,2.0,1.0,England,62575.0,URU,ENG,19.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
692,692,2006.0,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden,66000.0,GER,SWE,24.0,6.0,2006.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
529,529,1998.0,Group G,Stade V�lodrome,Marseilles ,England,2.0,0.0,Tunisia,55000.0,ENG,TUN,15.0,6.0,1998.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
94,94,1954.0,Quarter-finals,La Pontaise,Lausanne ,Austria,,5.0,Switzerland,35000.0,AUT,SUI,26.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
11,11,1930.0,Group 2,Estadio Centenario,Montevideo ,Brazil,,0.0,Bolivia,25466.0,BRA,BOL,20.0,7.0,1930.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
396,396,1986.0,Round of 16,Nou Camp - Estadio Le�n,Leon ,Soviet Union,3.0,4.0,Belgium,32277.0,URS,BEL,15.0,6.0,1986.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
43,43,1938.0,First round,Parc des Princes,Paris ,Switzerland,,2.0,Germany,20025.0,SUI,GER,9.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
42,42,1938.0,First round,Stade Municipal,Toulouse ,Cuba,2.0,1.0,Romania,8000.0,CUB,ROU,9.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
329,329,1982.0,Group 2,Carlos Tartiere,Oviedo ,Algeria,0.0,2.0,Austria,22000.0,ALG,AUT,21.0,6.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
167,167,1962.0,Final,Nacional,Santiago De Chile ,Brazil,3.0,1.0,Czechoslovakia,68679.0,BRA,TCH,17.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
745,745,2010.0,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,USA,1.0,0.0,Algeria,35827.0,USA,ALG,23.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
518,518,1998.0,Group B,Stade du Parc Lescure,Bordeaux ,Italy,2.0,2.0,Chile,31800.0,ITA,CHI,11.0,6.0,1998.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
650,650,2006.0,Group D,Franken-Stadion,Nuremberg ,Mexico,3.0,1.0,Iran,41000.0,MEX,IRN,11.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
705,705,2006.0,Semi-finals,"FIFA World Cup Stadium, Munich",Munich ,Portugal,0.0,1.0,France,66000.0,POR,FRA,5.0,7.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
178,178,1966.0,Group 3,Goodison Park,Liverpool ,Hungary,3.0,1.0,Brazil,51387.0,HUN,BRA,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
807,807,2014.0,Group A,Arena Pernambuco,Recife ,Croatia,1.0,3.0,Mexico,41212.0,CRO,MEX,23.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
598,598,2002.0,Group E,Saitama Stadium 2002,Saitama ,Cameroon,1.0,0.0,Saudi Arabia,52328.0,CMR,KSA,6.0,6.0,2002.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
177,177,1966.0,Group 2,Hillsborough,Sheffield ,Spain,2.0,1.0,Switzerland,32028.0,ESP,SUI,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
585,585,2002.0,Group B,Busan Asiad Main Stadium,Busan ,Paraguay,2.0,2.0,South Africa,25186.0,PAR,RSA,2.0,6.0,2002.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
680,680,2006.0,Group D,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola,38000.0,IRN,ANG,21.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
736,736,2010.0,Group G,Soccer City Stadium,Johannesburg ,Brazil,3.0,1.0,C�te d'Ivoire,84455.0,BRA,CIV,20.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
257,257,1974.0,Group A,Niedersachsenstadion,Hanover ,Brazil,1.0,0.0,German DR,59863.0,BRA,GDR,26.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
613,613,2002.0,Group A,Suwon World Cup Stadium,Suwon ,Senegal,3.0,3.0,Uruguay,33681.0,SEN,URU,11.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
335,335,1982.0,Group 1,Estadio Municipal de Bala�dos,Vigo ,Italy,1.0,1.0,Cameroon,20000.0,ITA,CMR,23.0,6.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
532,532,1998.0,Group A,Stade du Parc Lescure,Bordeaux ,Scotland,1.0,1.0,Norway,31800.0,SCO,NOR,16.0,6.0,1998.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
15,15,1930.0,Semi-finals,Estadio Centenario,Montevideo ,Argentina,,1.0,USA,72886.0,ARG,USA,26.0,7.0,1930.0,14:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
3,3,1930.0,Group 3,Pocitos,Montevideo ,Romania,3.0,1.0,Peru,2549.0,ROU,PER,14.0,7.0,1930.0,14:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
377,377,1986.0,Group F,Tecnologico,Monterrey ,England,0.0,0.0,Morocco,20200.0,ENG,MAR,6.0,6.0,1986.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
256,256,1974.0,Group B,Rheinstadion,D�Sseldorf ,Yugoslavia,0.0,2.0,Germany FR,67385.0,YUG,FRG,26.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
416,416,1990.0,Group A,Comunale,Florence ,USA,1.0,5.0,Czechoslovakia,33266.0,USA,TCH,10.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
554,554,1998.0,Group D,Stade Felix Bollaert,Lens ,Spain,,1.0,Bulgaria,38100.0,ESP,BUL,24.0,6.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
380,380,1986.0,Group F,Estadio Universitario,Monterrey ,Poland,1.0,0.0,Portugal,19915.0,POL,POR,7.0,6.0,1986.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
222,222,1970.0,Group 3,Jalisco,Guadalajara ,England,1.0,0.0,Czechoslovakia,49292.0,ENG,TCH,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
842,842,2014.0,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1.0,0.0,Switzerland,63255.0,ARG,SUI,1.0,7.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
417,417,1990.0,Group C,Stadio delle Alpi,Turin ,Brazil,2.0,1.0,Sweden,62628.0,BRA,SWE,10.0,6.0,1990.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
741,741,2010.0,Group A,Free State Stadium,Mangaung/Bloemfontein ,France,1.0,2.0,South Africa,39415.0,FRA,RSA,22.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
324,324,1982.0,Group 3,Nuevo Estadio,Elche ,Belgium,1.0,0.0,El Salvador,15000.0,BEL,SLV,19.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
611,611,2002.0,Group H,Oita Stadium Big Eye,Oita ,Tunisia,1.0,1.0,Belgium,39700.0,TUN,BEL,10.0,6.0,2002.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
9,9,1930.0,Group 1,Estadio Centenario,Montevideo ,Chile,1.0,0.0,France,2000.0,CHI,FRA,19.0,7.0,1930.0,12:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
249,249,1974.0,Group 1,Olympiastadion,Berlin West ,Australia,0.0,0.0,Chile,17400.0,AUS,CHI,22.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
22,22,1934.0,Preliminary round,Giovanni Berta,Florence ,Germany,,2.0,Belgium,8000.0,GER,BEL,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
356,356,1982.0,Semi-finals,Camp Nou,Barcelona ,Poland,0.0,2.0,Italy,50000.0,POL,ITA,8.0,7.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
221,221,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Bulgaria,1.0,1.0,Morocco,12299.0,BUL,MAR,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
579,579,1998.0,Final,Stade de France,Saint-Denis ,Brazil,0.0,3.0,France,80000.0,BRA,FRA,12.0,7.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
732,732,2010.0,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1.0,1.0,Australia,34812.0,GHA,AUS,19.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
836,836,2014.0,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,1.0,Chile,57714.0,BRA,CHI,28.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
784,784,2014.0,Group F,Arena da Baixada,Curitiba ,IR Iran,0.0,0.0,Nigeria,39081.0,IRN,NGA,16.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
340,340,1982.0,Group 5,La Romareda,Zaragoza ,Honduras,0.0,1.0,Yugoslavia,25000.0,HON,YUG,24.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
712,712,2010.0,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1.0,1.0,USA,38646.0,ENG,USA,12.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
